swerik_person_id,diet,estate
i-JYV4L97nkaAD1tqh4XNee,Säätyvaltiopäivät-1863,nobility
i-JYnNDW4szXXVGYP1Ve2Bqg,Säätyvaltiopäivät-1882,nobility
i-JYnNDW4szXXVGYP1Ve2Bqg,Säätyvaltiopäivät-1877,nobility
i-JYnNDW4szXXVGYP1Ve2Bqg,Säätyvaltiopäivät-1885,nobility
i-JZaNWk9mXgapfbJ3qZXW6E,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-JZswQyxJgdrC7mcS7qxnaV,Säätyvaltiopäivät-1904,peasants
i-JZswQyxJgdrC7mcS7qxnaV,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-Jb1piYueDy1c7zSurU9JhS,Säätyvaltiopäivät-1894,nobility
i-Jb74Z384UveFVagrdpb7Gu,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Jb74Z384UveFVagrdpb7Gu,Säätyvaltiopäivät-1904,nobility
i-JeJUuLsx1ADgfUq4qMkAyZ,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-JeJUuLsx1ADgfUq4qMkAyZ,Säätyvaltiopäivät-1904,peasants
i-JegZkHxf46YZWobeeVhAjW,Säätyvaltiopäivät-1885,nobility
i-Jg8vmt5AqUzNo3Zv1vSBBi,porvoon-valtiopäivät,nobility
i-JhDuntY2zU3AnBWPkuoxUr,porvoon-valtiopäivät,peasants
i-JkSp1eWyNE5yJ7KqvQ1bNE,Säätyvaltiopäivät-1867,burgers
i-Jkc5ktRXt2iR8dWw9vqMPx,Säätyvaltiopäivät-1877,peasants
i-Jkc5ktRXt2iR8dWw9vqMPx,Säätyvaltiopäivät-1867,peasants
i-Jm95cRi4PQKtWmo5J9B7Au,Säätyvaltiopäivät-1882,nobility
i-JmtkRTXPxLj16WVpvPBziX,Säätyvaltiopäivät-1885,peasants
i-JmtkRTXPxLj16WVpvPBziX,Säätyvaltiopäivät-1888,peasants
i-JmtkRTXPxLj16WVpvPBziX,Säätyvaltiopäivät-1891,peasants
i-JorHLG9UJyX1sjpnaG1dmH,Säätyvaltiopäivät-1904,peasants
i-JorHLG9UJyX1sjpnaG1dmH,Säätyvaltiopäivät-1888,peasants
i-JorHLG9UJyX1sjpnaG1dmH,Säätyvaltiopäivät-1900,peasants
i-JorHLG9UJyX1sjpnaG1dmH,Säätyvaltiopäivät-1899,peasants
i-JorHLG9UJyX1sjpnaG1dmH,Säätyvaltiopäivät-1897,peasants
i-JouMnc29yqszZkV4fw6wdz,Säätyvaltiopäivät-1885,peasants
i-JpZo7AviDFXB9nUQMjepfA,Säätyvaltiopäivät-1882,burgers
i-Jpuf6uwWSfZ9YPNHDMSrMt,Säätyvaltiopäivät-1867,peasants
i-JqpXh8xNJT9XiVtd4V9P5F,Säätyvaltiopäivät-1877,nobility
i-Jr2SFQgBkXgyjAF3xM224e,Säätyvaltiopäivät-1877,burgers
i-Jr2SFQgBkXgyjAF3xM224e,Säätyvaltiopäivät-1882,burgers
i-Jr2SFQgBkXgyjAF3xM224e,Säätyvaltiopäivät-1897,burgers
i-Jr5yhF57YXXUeEBRX4X7ry,Säätyvaltiopäivät-1904,peasants
i-Jr5yhF57YXXUeEBRX4X7ry,Säätyvaltiopäivät-1897,peasants
i-Jr5yhF57YXXUeEBRX4X7ry,Säätyvaltiopäivät-1894,peasants
i-JtwzCWzfXqxrEiL7KTkrfY,Säätyvaltiopäivät-1904,priests
i-JtwzCWzfXqxrEiL7KTkrfY,Säätyvaltiopäivät-1900,priests
i-JtwzCWzfXqxrEiL7KTkrfY,Säätyvaltiopäivät-1899,priests
i-JtwzCWzfXqxrEiL7KTkrfY,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-JvRBRuFE93TPrS9iwgT6va,Säätyvaltiopäivät-1877,nobility
i-JvRBRuFE93TPrS9iwgT6va,Säätyvaltiopäivät-1863,nobility
i-Jw2DmFYzCwcZKdAPeUKz7t,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-JwTjoz93HVQHyRNS5qpK9c,Säätyvaltiopäivät-1882,burgers
i-JwTjoz93HVQHyRNS5qpK9c,Säätyvaltiopäivät-1885,burgers
i-JwZs6TyeLcz34Vcak5vDpF,Säätyvaltiopäivät-1899,burgers
i-JwZs6TyeLcz34Vcak5vDpF,Säätyvaltiopäivät-1904,burgers
i-JwZs6TyeLcz34Vcak5vDpF,Säätyvaltiopäivät-1900,burgers
i-Jx18MvGDAsWpLispqXsDvN,Säätyvaltiopäivät-1897,burgers
i-Jx18MvGDAsWpLispqXsDvN,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Jx18MvGDAsWpLispqXsDvN,Säätyvaltiopäivät-1900,burgers
i-Jx18MvGDAsWpLispqXsDvN,Säätyvaltiopäivät-1899,burgers
i-JzQyA5cExy8sPWRDBUypL9,Säätyvaltiopäivät-1863,nobility
i-K2JJZuWLxCRWCMyDuHPCrH,Säätyvaltiopäivät-1904,burgers
i-K5hPwdCSPc1g8TMBGcdSCj,porvoon-valtiopäivät,priests
i-K86LqYNUZQWYEpnoZYStrW,Säätyvaltiopäivät-1863,nobility
i-KBCagWSiK98RhZVcSmviyM,Säätyvaltiopäivät-1867,peasants
i-KBFgvwgJvVUJQsXSYrfogH,Säätyvaltiopäivät-1900,nobility
i-KBFgvwgJvVUJQsXSYrfogH,Säätyvaltiopäivät-1904,nobility
i-KBRhFpxQ7JaxtdN7vnuj2r,Säätyvaltiopäivät-1891,burgers
i-KBYPaBJocZ9gbzQEGT2Xyq,Säätyvaltiopäivät-1888,peasants
i-KBo1wGumzvige3fKvvL6Ad,Säätyvaltiopäivät-1885,peasants
i-KCCsfGqPw6fxcvH1WdRibJ,Säätyvaltiopäivät-1900,burgers
i-KCCsfGqPw6fxcvH1WdRibJ,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1891,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1894,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1867,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1899,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1904,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1900,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1888,nobility
i-KCWHHiMpyLd9LgBgzksu28,Säätyvaltiopäivät-1885,nobility
i-KCWHHiMpyLd9LgBgzksu28,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KDkAw6MJH2W79wd7auFFmc,Säätyvaltiopäivät-1867,burgers
i-KEH715U4Y1bzNSfLtCZFuv,Säätyvaltiopäivät-1899,nobility
i-KEH715U4Y1bzNSfLtCZFuv,Säätyvaltiopäivät-1885,nobility
i-KEH715U4Y1bzNSfLtCZFuv,Säätyvaltiopäivät-1894,nobility
i-KEH715U4Y1bzNSfLtCZFuv,Säätyvaltiopäivät-1882,nobility
i-KEH715U4Y1bzNSfLtCZFuv,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KEH715U4Y1bzNSfLtCZFuv,Säätyvaltiopäivät-1897,nobility
i-KEH715U4Y1bzNSfLtCZFuv,Säätyvaltiopäivät-1904,nobility
i-KGaDYg8SvhTQwWAdJXsgTo,Säätyvaltiopäivät-1867,burgers
i-KGaDYg8SvhTQwWAdJXsgTo,Säätyvaltiopäivät-1863,burgers
i-KHiayBK11WrtpMd7gYcFdd,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KHiayBK11WrtpMd7gYcFdd,Säätyvaltiopäivät-1904,nobility
i-KJ7UGZkiLr2SVvK6VAmww7,Säätyvaltiopäivät-1877,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Säätyvaltiopäivät-1900,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Säätyvaltiopäivät-1904,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Säätyvaltiopäivät-1897,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Säätyvaltiopäivät-1891,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Säätyvaltiopäivät-1894,nobility
i-KJPD38Pv4xHNi9xwhTpE6v,Säätyvaltiopäivät-1899,nobility
i-KJqM4wnygHX4r49KxPJzSp,Säätyvaltiopäivät-1863,peasants
i-KLfq6uJD2dXER75p7KmAih,Säätyvaltiopäivät-1891,peasants
i-KLfq6uJD2dXER75p7KmAih,Säätyvaltiopäivät-1877,peasants
i-KM5zW4VUqMnFTF1EiyLAR9,Säätyvaltiopäivät-1867,priests
i-KM5zW4VUqMnFTF1EiyLAR9,Säätyvaltiopäivät-1877,priests
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1882,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1885,nobility
i-KMybxddpRTDXE79ZmgAnee,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1888,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1891,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1894,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1897,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1899,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1900,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1904,nobility
i-KMybxddpRTDXE79ZmgAnee,Säätyvaltiopäivät-1877,nobility
i-KNCVkqasjV7R2ZyH3Yotmf,Säätyvaltiopäivät-1882,nobility
i-KNyQj1kXggVdvC3PWZkjqC,Säätyvaltiopäivät-1863,burgers
i-KQxKFWq81XxtmGUs1mvL4r,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1899,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1900,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1904,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1897,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1894,nobility
i-KR84sJFFS2USNruSw4DL1V,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1891,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1882,nobility
i-KR84sJFFS2USNruSw4DL1V,Säätyvaltiopäivät-1885,nobility
i-KS7S4UcDzhQZZapbE1UVxh,Säätyvaltiopäivät-1867,peasants
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1900,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1904,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1891,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1899,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1885,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1894,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1882,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1897,priests
i-KSodbRwY6NwA3H7C4ZjcDU,Säätyvaltiopäivät-1888,priests
i-KSwyQA3Qqn4zEnSkGR2MwP,Säätyvaltiopäivät-1882,peasants
i-KT9fa2ehNHWytc91mC68Ag,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-KVU77rhWXo9aDLh2ZiPF6L,Säätyvaltiopäivät-1904,burgers
i-KVhhqWgv5athrCNYRVhUH5,Säätyvaltiopäivät-1885,peasants
i-KVhhqWgv5athrCNYRVhUH5,Säätyvaltiopäivät-1888,peasants
i-KVhhqWgv5athrCNYRVhUH5,Säätyvaltiopäivät-1891,peasants
i-KX5eghvP7SMb85LhbRmnGV,Säätyvaltiopäivät-1900,nobility
i-KX5eghvP7SMb85LhbRmnGV,Säätyvaltiopäivät-1897,nobility
i-KX5eghvP7SMb85LhbRmnGV,Säätyvaltiopäivät-1894,nobility
i-KXaaRpC72pNJUchqW1VYda,Säätyvaltiopäivät-1900,priests
i-KXaaRpC72pNJUchqW1VYda,Säätyvaltiopäivät-1899,priests
i-KXaaRpC72pNJUchqW1VYda,Säätyvaltiopäivät-1891,priests
i-KXaaRpC72pNJUchqW1VYda,Säätyvaltiopäivät-1897,priests
i-KXaaRpC72pNJUchqW1VYda,Säätyvaltiopäivät-1894,priests
i-KXnVQ9JYufy6ePb39wj3E2,Säätyvaltiopäivät-1888,nobility
i-KZXidz1Yd5JGAVXfe6RfyA,Säätyvaltiopäivät-1891,peasants
i-KaGZSH7hSfwSGkfQgkLx9d,Säätyvaltiopäivät-1904,nobility
i-KaGZSH7hSfwSGkfQgkLx9d,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Kb8kygLcTxaqvRSfa3xqV4,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Kb8kygLcTxaqvRSfa3xqV4,Säätyvaltiopäivät-1904,nobility
i-Kb8kygLcTxaqvRSfa3xqV4,Säätyvaltiopäivät-1900,nobility
i-Kb8kygLcTxaqvRSfa3xqV4,Säätyvaltiopäivät-1899,nobility
i-KbCoxCNEWKajEohbj77myb,Säätyvaltiopäivät-1888,nobility
i-Kcb1kFVpQpDq61XMj9K7iG,Säätyvaltiopäivät-1863,peasants
i-Kd8zusWUpTsYTGb1YUR4He,Säätyvaltiopäivät-1899,peasants
i-KfXYoPpMWP1s6ooNkxKCr5,Säätyvaltiopäivät-1899,burgers
i-KgR7MpxB5MYsXejsxVXa4B,Säätyvaltiopäivät-1888,priests
i-KgR7MpxB5MYsXejsxVXa4B,Säätyvaltiopäivät-1891,priests
i-KgjJCxbdt82hzHKsnYYkx4,Säätyvaltiopäivät-1891,burgers
i-KgjJCxbdt82hzHKsnYYkx4,Säätyvaltiopäivät-1882,burgers
i-KgjJCxbdt82hzHKsnYYkx4,Säätyvaltiopäivät-1885,burgers
i-KgjJCxbdt82hzHKsnYYkx4,Säätyvaltiopäivät-1888,burgers
i-KkSs43d2DnQxGC62RUjkF1,Säätyvaltiopäivät-1900,burgers
i-KoJBp9j1HAS2wtWnF79M1o,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-KqWScvn4zdPpH9UqTYKQ8U,Säätyvaltiopäivät-1891,nobility
i-KqWScvn4zdPpH9UqTYKQ8U,Säätyvaltiopäivät-1899,nobility
i-KsLWXt96o6G3c9qu9e3nSH,Säätyvaltiopäivät-1885,priests
i-Ksviw3T6GsJxfgx6Ggd119,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Ksviw3T6GsJxfgx6Ggd119,Säätyvaltiopäivät-1897,nobility
i-Ksviw3T6GsJxfgx6Ggd119,Säätyvaltiopäivät-1900,nobility
i-KuQLHkqt3cejKTyvvNYzpK,Säätyvaltiopäivät-1867,peasants
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1894,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1899,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1900,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1888,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1882,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1877,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1904,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1891,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1885,nobility
i-KuRhzNsx46gnkh5bRQzgZF,Säätyvaltiopäivät-1897,nobility
i-KuoWWMCGcGasD8NaD69C4c,Säätyvaltiopäivät-1894,nobility
i-KuoWWMCGcGasD8NaD69C4c,Säätyvaltiopäivät-1897,nobility
i-KuoWWMCGcGasD8NaD69C4c,Säätyvaltiopäivät-1899,nobility
i-KuoWWMCGcGasD8NaD69C4c,Säätyvaltiopäivät-1900,nobility
i-KuoWWMCGcGasD8NaD69C4c,Säätyvaltiopäivät-1904,nobility
i-KuoWWMCGcGasD8NaD69C4c,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Kus6bVi2TaGnJ2PW3eiN7H,Säätyvaltiopäivät-1863,nobility
i-Kus6bVi2TaGnJ2PW3eiN7H,Säätyvaltiopäivät-1877,nobility
i-KvF36mMpu9ZuCa6R3AoUy7,Säätyvaltiopäivät-1904,priests
i-KvfDtT3CDx7CE8XmxRCDRi,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-KvfDtT3CDx7CE8XmxRCDRi,Säätyvaltiopäivät-1904,peasants
i-KxTPNsdvaDSQXea4wDGU8f,Säätyvaltiopäivät-1885,priests
i-KxTPNsdvaDSQXea4wDGU8f,Säätyvaltiopäivät-1882,priests
i-KxTPNsdvaDSQXea4wDGU8f,Säätyvaltiopäivät-1891,priests
i-KxTPNsdvaDSQXea4wDGU8f,Säätyvaltiopäivät-1888,priests
i-KyrAu5PxJtcHbBh2XnzKUA,Säätyvaltiopäivät-1897,nobility
i-KyrAu5PxJtcHbBh2XnzKUA,Säätyvaltiopäivät-1882,nobility
i-KyrAu5PxJtcHbBh2XnzKUA,Säätyvaltiopäivät-1891,nobility
i-KyrAu5PxJtcHbBh2XnzKUA,Säätyvaltiopäivät-1885,nobility
i-KyrAu5PxJtcHbBh2XnzKUA,Säätyvaltiopäivät-1894,nobility
i-L1KJ3WtZLgoZjfPp7unfjv,Säätyvaltiopäivät-1877,nobility
i-L1KJ3WtZLgoZjfPp7unfjv,Säätyvaltiopäivät-1894,nobility
i-L1KJ3WtZLgoZjfPp7unfjv,Säätyvaltiopäivät-1885,nobility
i-L1KJ3WtZLgoZjfPp7unfjv,Säätyvaltiopäivät-1897,nobility
i-L1KJ3WtZLgoZjfPp7unfjv,Säätyvaltiopäivät-1888,nobility
i-L1KJ3WtZLgoZjfPp7unfjv,Säätyvaltiopäivät-1891,nobility
i-L2BLKXDd3w8s4qqNPwAExg,Säätyvaltiopäivät-1863,peasants
i-L2dfSVdC9KhQSTQd28TwV2,Säätyvaltiopäivät-1877,nobility
i-L2dfSVdC9KhQSTQd28TwV2,Säätyvaltiopäivät-1885,nobility
i-L2dfSVdC9KhQSTQd28TwV2,Säätyvaltiopäivät-1888,nobility
i-L2dfSVdC9KhQSTQd28TwV2,Säätyvaltiopäivät-1891,nobility
i-L5ZARSz8GnJB3juLAWJzKY,Säätyvaltiopäivät-1885,nobility
i-L5qYEMkX66L24jwk7VCB5m,porvoon-valtiopäivät,priests
i-L98MJsiU1VuK4KecAX584L,Säätyvaltiopäivät-1888,priests
i-L9kZxLhWCuQyLqDdMjfmwo,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1904,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1900,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1899,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1894,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1891,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1897,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1885,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1888,nobility
i-L9kZxLhWCuQyLqDdMjfmwo,Säätyvaltiopäivät-1877,nobility
i-LA35x1Y7XM3uhT1r9Nc2oy,Säätyvaltiopäivät-1882,peasants
i-LBgUfgHuPnnZdDar6ZUzhW,Säätyvaltiopäivät-1899,nobility
i-LBgUfgHuPnnZdDar6ZUzhW,Säätyvaltiopäivät-1900,nobility
i-LBgUfgHuPnnZdDar6ZUzhW,Säätyvaltiopäivät-1897,nobility
i-LBgUfgHuPnnZdDar6ZUzhW,Säätyvaltiopäivät-1882,nobility
i-LBgUfgHuPnnZdDar6ZUzhW,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-LCk7nVEL2LauAF4kV4yAdD,Säätyvaltiopäivät-1877,peasants
i-LDGNo6A9qwe5v3RvKjqA32,Säätyvaltiopäivät-1899,nobility
i-LEMEoacBNp84qL8VqhrH4x,porvoon-valtiopäivät,burgers
i-LENzLHnC9MzYZ4becot1Yi,Säätyvaltiopäivät-1900,peasants
i-LENzLHnC9MzYZ4becot1Yi,Säätyvaltiopäivät-1897,peasants
i-LEp8fNXd1AnZzt4ZAiZeos,Säätyvaltiopäivät-1867,nobility
i-LMEScfuydVjqcwbYGSxdsR,porvoon-valtiopäivät,nobility
i-LMFvjALUJyhAo2SR348fhS,Säätyvaltiopäivät-1885,nobility
i-LNeAt3ynhMRqUa1ahgphLr,porvoon-valtiopäivät,priests
i-LPSNw3P3JYfMofPLqXC3FU,Säätyvaltiopäivät-1863,burgers
i-LQDuKjTYCeGtswAtVHen5p,Säätyvaltiopäivät-1904,burgers
i-LTLtGArV54n8xN9SzsYhCh,porvoon-valtiopäivät,nobility
i-LXEKkbJV1hNyAnsc347hp7,Säätyvaltiopäivät-1904,nobility
i-LXEKkbJV1hNyAnsc347hp7,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-LXeKqcnhWJRPyVB2hLU94o,Säätyvaltiopäivät-1885,peasants
i-LYpQPnAEvBHwxddcikgnNW,Säätyvaltiopäivät-1877,priests
i-LYpQPnAEvBHwxddcikgnNW,Säätyvaltiopäivät-1867,priests
i-LZXLoYezcMtCGAhcNkmmmM,Säätyvaltiopäivät-1877,nobility
i-La7UQC3cRq7vS9HSMAPZiz,Säätyvaltiopäivät-1897,nobility
i-LaaLKatPvVQRvR2ozPzenC,Säätyvaltiopäivät-1863,burgers
i-LauGkBXyoLDjzoszXZ721Q,Säätyvaltiopäivät-1891,peasants
i-LcQBzSAGk6cyBWQVg2HXQQ,Säätyvaltiopäivät-1900,priests
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1891,nobility
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1894,nobility
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1897,nobility
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1899,nobility
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1900,nobility
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1904,nobility
i-LcYSLrozY9sdA2Hktjosng,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-LcYSLrozY9sdA2Hktjosng,Säätyvaltiopäivät-1885,nobility
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1894,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1900,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1899,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1888,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1897,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1904,burgers
i-LcbKWGDpGm9XdVkcD4Yn4p,Säätyvaltiopäivät-1891,burgers
i-LccoceJBCqoQP5iE7k45vu,Säätyvaltiopäivät-1863,priests
i-Lch3o2YJ8cMMwJUB46sQcL,Säätyvaltiopäivät-1882,burgers
i-Lch3o2YJ8cMMwJUB46sQcL,Säätyvaltiopäivät-1891,burgers
i-Lch3o2YJ8cMMwJUB46sQcL,Säätyvaltiopäivät-1894,burgers
i-Lch3o2YJ8cMMwJUB46sQcL,Säätyvaltiopäivät-1877,burgers
i-Lejo7aaUSkc6PuVVEFSNg9,Säätyvaltiopäivät-1904,nobility
i-LfjijKcu6wrjy8uVqHyVJp,Säätyvaltiopäivät-1891,burgers
i-LfjijKcu6wrjy8uVqHyVJp,Säätyvaltiopäivät-1888,burgers
i-LfjijKcu6wrjy8uVqHyVJp,Säätyvaltiopäivät-1885,burgers
i-LgZQWS4zG1x9kqYzpyaYDt,Säätyvaltiopäivät-1894,nobility
i-LgZQWS4zG1x9kqYzpyaYDt,Säätyvaltiopäivät-1897,nobility
i-Lget5LPYWHPvRtBPXGq6gH,Säätyvaltiopäivät-1894,peasants
i-Lget5LPYWHPvRtBPXGq6gH,Säätyvaltiopäivät-1899,peasants
i-Lh2ZkUZd9AHu99nWtfbihe,Säätyvaltiopäivät-1900,burgers
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1904,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1888,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1891,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1894,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1885,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1899,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1897,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-LhNeaJMK2rPRdMfEm4W2yR,Säätyvaltiopäivät-1900,priests
i-Lk27AXaL7fVVebyiYHtGJy,Säätyvaltiopäivät-1888,nobility
i-Lk3BJdRWnrZD4VkCKeqBtp,Säätyvaltiopäivät-1863,peasants
i-Lk8xzvhSG9RJUN6BeTB6mi,Säätyvaltiopäivät-1867,priests
i-LmMgV7SdqVNZjRdPMKRJ7T,Säätyvaltiopäivät-1885,burgers
i-LnKGDyGvxDZZ7YsqPeHWDK,Säätyvaltiopäivät-1882,burgers
i-LnKGDyGvxDZZ7YsqPeHWDK,Säätyvaltiopäivät-1885,burgers
i-LnKGDyGvxDZZ7YsqPeHWDK,Säätyvaltiopäivät-1888,burgers
i-LnKGDyGvxDZZ7YsqPeHWDK,Säätyvaltiopäivät-1891,burgers
i-LnKGDyGvxDZZ7YsqPeHWDK,Säätyvaltiopäivät-1894,burgers
i-LnkkcfDXzRGTPBMLXcE91Q,porvoon-valtiopäivät,peasants
i-LntY6DwLWnbrXMVX8nJS29,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-LntY6DwLWnbrXMVX8nJS29,Säätyvaltiopäivät-1904,peasants
i-LqM36pAFwGPynJAx9z9oy9,Säätyvaltiopäivät-1894,nobility
i-Lr5AdF1qhHs7ZqC317dwPC,Säätyvaltiopäivät-1894,peasants
i-LsH6GcJdCwFLL56qN5DzDX,Säätyvaltiopäivät-1867,nobility
i-LszJ9La6sjSXEUGEBJttyo,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-LszJ9La6sjSXEUGEBJttyo,Säätyvaltiopäivät-1904,nobility
